id;titulo;endereco;taxa;Area;quartos;suites;banheiros;vagas;preco;;;;;
1040909232;Imóvel comercial com 5 Quartos à Venda, 550m²;Ponta Negra, Natal - RN;C50;5;2;3,1;R$ 2.500.000;;;;;;;
1040921152;Apartamento com 3 Quartos à Venda, 85m²;Rua Américo Soares Wanderley - Capim Macio, Natal - RN;R$ 460;85;3;1;3;2;R$ 499.999;;;;;
1040921362;Apartamento com 4 Quartos à Venda, 480m²;Travessa Vinte e Cinco de Dezembro, 450 - Areia Preta, Natal - RN;R$ 2.500;480;4;4;6;4;R$ 4.400.000;;;;;
1040921585;Apartamento com 3 Quartos à Venda, 113m²;Avenida Amintas Barros, 3735 - Nova Descoberta, Natal - RN;R$ 800;113;3;3;4;2;R$ 585.000;;;;;
1040921735;Apartamento com 4 Quartos à Venda, 400m²;Avenida Marechal Floriano Peixoto - Petrópolis, Natal - RN;R$ 2.100;400;4;4;6;4;R$ 2.200.000;;;;;
1040922009;Apartamento com 3 Quartos à Venda, 108m²;Rua Desembargador Adauto Maia, 1060 - Lagoa Nova, Natal - RN;R$ 770;108;3;2;3;2;R$ 450.000;;;;;
1040922423;Apartamento com 3 Quartos à Venda, 97m²;Rua da Lagosta, 466 - Ponta Negra, Natal - RN;R$ 720;97;3;1;3;2;R$ 320.000;;;;;
1040923025;Apartamento com 3 Quartos à Venda, 96m²;Avenida Miguel Castro, 1519 - Lagoa Nova, Natal - RN;;96;3;1;3;2;R$ 450.000;;;;;
1040923091;Apartamento com 3 Quartos à Venda, 108m²;Rua Aguinaldo Gurgel Júnior, 2032 - Candelária, Natal - RN;;108;3;3;4;2;R$ 425.000;;;;;
1040923466;Apartamento com 3 Quartos à Venda, 94m²;Rua General Gustavo Cordeiro de Faria, 26 - Petrópolis, Natal - RN;R$ 425,94;3;2;3;2;R$ 430.000;;;;;;
1040923612;Apartamento com 3 Quartos à Venda, 123m²;Rua dos Potiguares, 365 - Lagoa Nova, Natal - RN;R$ 600;123;3;3;5;2;R$ 446.000;;;;;
1040923698;Apartamento com 4 Quartos à Venda, 108m²;Rua Missionário Gunnar Vingren, 1904 - Capim Macio, Natal - RN;;108;4;2;4;2;R$ 525.000;;;;;
1040923940;Apartamento com 3 Quartos à Venda, 94m²;Rua Francisco Simplício, 145 - Ponta Negra, Natal - RN;;94;3;2;4;2;R$ 420.000;;;;;
1040929999;Apartamento com 2 Quartos à Venda, 55m²;Avenida Amintas Barros, 1480 - Lagoa Nova, Natal - RN;R$ 350;55;2;1;2;1;R$ 190.000;;;;;
1040930068;Apartamento com 3 Quartos à Venda, 103m²;Rua Alexandre Câmara, 1884 - Capim Macio, Natal - RN;R$ 770;103;3;1;3;3;R$ 610.000;;;;;
1040930323;Apartamento com 2 Quartos à Venda, 55m²;Rua Apodi, 381 - Tirol, Natal - RN;;55;2;--;2;1;R$ 280.000;;;;;
1040930350;Apartamento com 2 Quartos à Venda, 58m²;Rua José Mauro de Vasconcelos, 1995 - Capim Macio, Natal - RN;R$ 420;58;2;1;2;1;R$ 260.000;;;;;
1040930992;Apartamento com 3 Quartos à Venda, 230m²;Rua Cláudio Machado, 541 - Petrópolis, Natal - RN;R$ 1.800;230;3;2;4;3;R$ 850.000;;;;;
1040931025;Apartamento com 2 Quartos à Venda, 55m²;Avenida Antônio Basílio, 2203 - Lagoa Nova, Natal - RN;R$ 460;55;2;1;2;1;R$ 155.000;;;;;
1040931679;Apartamento com 2 Quartos à Venda, 51m²;Avenida dos Caiapós, 1945 - Pitimbu, Natal - RN;R$ 270;51;2;--;1;1;R$ 145.000;;;;;
1040931689;Apartamento com 3 Quartos à Venda, 60m²;Rua Prefeito Expedito Alves - Capim Macio, Natal - RN;;60;3,--;1;1;R$ 125.000;;;;;;
1040932370;Cobertura com 3 Quartos à Venda, 236m²;Rua Morais Navarro, 55 - Lagoa Nova, Natal - RN;;236;3;3;4;3;R$ 1.100.000;;;;;
1040932388;Apartamento com 4 Quartos à Venda, 230m²;Avenida Almirante Alexandrino de Alencar, 1384 - Tirol, Natal - RN;R$ 1.400;230;4;4;6;2;R$ 800.000;;;;;
1040932431;Apartamento com 3 Quartos à Venda, 98m²;Rua Antônio Madruga, 1982 - Capim Macio, Natal - RN;R$ 945,98;3;2;3;2;R$ 425.000;;;;;;
1040932469;Casa com 5 Quartos à Venda, 240m²;Rua Brisa da Tarde, 1907 - Candelária, Natal - RN;;240;5;2;3;4;R$ 330.000;;;;;
1040932504;Apartamento com 2 Quartos à Venda, 65m²;Rua Orlando de Lima, 465 - Ponta Negra, Natal - RN;R$ 300;65;2;1;2;1;R$ 184.900;;;;;
1040932803;Apartamento com 3 Quartos à Venda, 75m²;Avenida das Alagoas, 300 - Neópolis, Natal - RN;R$ 561,75;3;1;2;2;R$ 300.000;;;;;;
1040932860;Apartamento com 3 Quartos à Venda, 196m²;Rua Ismael Pereira da Silva, 1515 - Capim Macio, Natal - RN;R$ 1.000;196;3;3;5;4;R$ 1.700.000;;;;;
1040932875;Apartamento com 3 Quartos à Venda, 119m²;Rua Doutor Antônio Severiano da Câmara - Lagoa Nova, Natal - RN;R$ 650;119;3;3;5;2;R$ 620.000;;;;;
1040932893;Apartamento com 4 Quartos à Venda, 108m²;Rua Missionário Gunnar Vingren, 1904 - Capim Macio, Natal - RN;R$ 600;108;4;2;4;2;R$ 520.000;;;;;
1040933303;Apartamento com 2 Quartos à Venda, 56m²;Rua Joaquim Eduardo de Farias, 105 - Ponta Negra, Natal - RN;R$ 250;56;2;1;2;1;R$ 160.000;;;;;
1040933927;Apartamento com 2 Quartos à Venda, 47m²;Avenida Deputado Antônio Florêncio de Queiroz - Ponta Negra, Natal - RN;R$ 234;47;2;--;1;1;R$ 180.000;;;;;
1040934084;Apartamento com 4 Quartos à Venda, 230m²;Rua Cláudio Machado, 541 - Petrópolis, Natal - RN;R$ 1.700;230;4;3;5;3;R$ 750.000;;;;;
1040937821;Apartamento com 3 Quartos à Venda, 125m²;Avenida Amintas Barros - Lagoa Nova, Natal - RN;;125;3;3;5;2;R$ 595.000;;;;;
1040938741;Apartamento com 3 Quartos à Venda, 177m²;Rua Capitão Abdon Nunes, 859 - Tirol, Natal - RN;R$ 957,177;3;3;2;2;R$ 520.000;;;;;;
1040938772;Apartamento com 2 Quartos à Venda, 47m²;Avenida Governador Sílvio Pedroza - Areia Preta, Natal - RN;R$ 1.200;47;2;1;2;1;R$ 300.000;;;;;
1040941053;Apartamento com 4 Quartos à Venda,Rua Ismael Pereira da Silva - Capim Macio, Natal - RN;R$ 1.200;--;4;4;6;4;R$ 1.699.000;;;;;;
1040952193;Apartamento com 4 Quartos à Venda, 111m²;Rua Missionário Gunnar Vingren, 1904 - Capim Macio, Natal - RN;R$ 400;111;4;2;4;2;R$ 519.000;;;;;
1040952749;Apartamento com 3 Quartos à Venda, 70m²;Avenida Capitão-mor Gouveia, 1135 - Nossa Senhora de Nazaré, Natal - RN;R$ 350;70;3;1;2;1;R$ 299.000;;;;;
1040952911;Apartamento com 3 Quartos à Venda, 196m²;Rua Ismael Pereira da Silva, 1515 - Capim Macio, Natal - RN;R$ 1.000;196;3;3;5;4;R$ 1.700.000;;;;;
1040952947;Apartamento com 4 Quartos à Venda, 108m²;Rua Missionário Gunnar Vingren, 1904 - Capim Macio, Natal - RN;R$ 600;108;4;2;4;2;R$ 520.000;;;;;
1040953320;Apartamento com 4 Quartos à Venda, 215m²;Rua Ceará Mirim, 555 - Tirol, Natal - RN;;215;4;4;6;4;R$ 1.540.000;;;;;
1040964907;Apartamento com 4 Quartos à Venda, 120m²;Rua Ismael Pereira da Silva, 1853 - Capim Macio, Natal - RN;R$ 500;120;4;2;4;2;R$ 616.000;;;;;
1040984293;Apartamento com 4 Quartos à Venda, 196m²;Barro Vermelho, Natal - RN;;196;4;2;2;2;R$ 550.000;;;;;
1040984329;Apartamento com 3 Quartos à Venda, 98m²;Barro Vermelho, Natal - RN;R$ 600;98;3;1;1;2;R$ 410.000;;;;;
1040986260;Apartamento com 2 Quartos à Venda, 50m²;Avenida dos Caiapós, 1945 - Pitimbu, Natal - RN;R$ 290;50;2;--;1;1;R$ 155.000;;;;;
1040986356;Apartamento com 3 Quartos à Venda, 95m²;Rua Professora Gipse Montenegro, 245 - Capim Macio, Natal - RN;;95;3;1;3;2;R$ 497.000;;;;;
1040988416;Sala/Conjunto    à Venda, 34m²;Avenida Campos Sales, 951 - Petrópolis, Natal - RN;;34,--;--;1;1;R$ 299.000;;;;;;
1040991462;Apartamento com 4 Quartos à Venda, 109m²;Rua Doutor Pedro Segundo de Araújo, 1460 - Capim Macio, Natal - RN;R$ 578;109;4;2;2;2;R$ 599.900;;;;;
1040995318;Apartamento com 4 Quartos à Venda,Rua Ismael Pereira da Silva, 1853 - Capim Macio, Natal - RN;R$ 600;--;4;2;4;2;R$ 616.000;;;;;;
1040995328;Apartamento com 4 Quartos à Venda,Rua Missionário Gunnar Vingren, 1904 - Capim Macio, Natal - RN;R$ 400;--;4;2;--;2;R$ 519.000;;;;;;
1041003567;Apartamento com 4 Quartos à Venda, 230m²;Rua Cláudio Machado, 541 - Petrópolis, Natal - RN;R$ 1.700;230;4;3;5;3;R$ 750.000;;;;;
1041003634;Apartamento com 3 Quartos à Venda, 119m²;Rua Doutor Antônio Severiano da Câmara - Lagoa Nova, Natal - RN;R$ 650;119;3;3;5;2;R$ 620.000;;;;;
1041004505;Apartamento com 4 Quartos à Venda, 280m²;Rua Pinto Martins, 1699 - Areia Preta, Natal - RN;R$ 1.800;280;4;4;6;4;R$ 1.730.000;;;;;
1041004531;Galpão/Depósito/Armazém    à Venda, 329m²;Petrópolis, Natal - RN;;329,--;--;--;4;R$ 850.000;;;;;;
1041005639;Apartamento com 4 Quartos à Venda, 288m²;Rua Antídio de Azevedo, 1985 - Lagoa Nova, Natal - RN;;288;4;4;6;4;R$ 1.470.000;;;;;
1041007844;Apartamento com 3 Quartos à Venda, 100m²;Lagoa Nova, Natal - RN;R$ 800;100;3;2;1;1;R$ 170.000;;;;;
1041010526;Apartamento com 3 Quartos à Venda, 75m²;Rua Doutor Orlando de Azevedo, 1948 - Capim Macio, Natal - RN;R$ 500;75;3;1;2;1;R$ 220.000;;;;;
1041012600;Apartamento com 3 Quartos à Venda, 111m²;Avenida Lima e Silva, 1513 - Lagoa Nova, Natal - RN;R$ 1.150;111;3;3;4;2;R$ 350.000;;;;;
1041017957;Casa com 3 Quartos à Venda, 360m²;Rua Coronel Luciano Saldanha - Capim Macio, Natal - RN;;360;3;3;4;5;R$ 1.150.000;;;;;
1041020529;Apartamento com 3 Quartos à Venda, 86m²;Rua Joaquim Eduardo de Farias, 211 - Ponta Negra, Natal - RN;R$ 420;86;3;1;3;2;R$ 350.000;;;;;
1041021922;Apartamento com 3 Quartos à Venda, 95m²;Rua Missionário Gunnar Vingren, 1932 - Capim Macio, Natal - RN;R$ 620;95;3;2;3;2;R$ 380.000;;;;;
1041025131;Apartamento com 3 Quartos à Venda, 98m²;Tirol, Natal - RN;R$ 840;98;3;1;3;1;R$ 340.000;;;;;
1041047605;Apartamento com 4 Quartos à Venda, 170m²;Lagoa Nova, Natal - RN;;170;4;4;1;4;R$ 1.035.000;;;;;
1041047609;Apartamento com 2 Quartos à Venda, 52m²;Pajuçara, Natal - RN;;52;2;--;1;1;R$ 80.000;;;;;
1041047610;Apartamento com 3 Quartos à Venda, 131m²;Lagoa Nova, Natal - RN;;131;3;3;1;3;R$ 715.000;;;;;
1041052692;Apartamento com 2 Quartos à Venda, 55m²;Rua Jundiaí, 429 - Tirol, Natal - RN;R$ 250;55;2;1;2;1;R$ 272.000;;;;;
1041057346;Sala/Conjunto    à Venda, 33m²;Rua Doutor Poty Nóbrega, 1946 - Lagoa Nova, Natal - RN;;33,--;--;--;2;R$ 270.000;;;;;;
1041061322;Casa com 3 Quartos à Venda, 260m²;Rua Nascimento Fernandes, 1747 - Lagoa Nova, Natal - RN;;260;3;1;3;2;R$ 259.000;;;;;
1041063961;Apartamento com 2 Quartos à Venda, 56m²;Avenida Prudente de Morais, 394 - Petrópolis, Natal - RN;;56;2;1;2;1;R$ 219.999;;;;;
1041064186;Apartamento com 4 Quartos à Venda, 424m²;Avenida Governador Sílvio Pedroza, 260 - Areia Preta, Natal - RN;R$ 3.500;424;4;4;6;5;R$ 3.000.000;;;;;
1041066743;Casa com 5 Quartos à Venda, 350m²;Rua Coronel Luciano Saldanha - Capim Macio, Natal - RN;;350;5;3;5;3;R$ 520.000;;;;;
1041067298;Cobertura com 3 Quartos à Venda, 207m²;Rua Lúcia Viveiros, 649 - Neópolis, Natal - RN;;207;3;1;3;3;R$ 850.000;;;;;
1041091615;Casa com 3 Quartos à Venda, 240m²;Lagoa Nova, Natal - RN;;240;3;1;2;--;R$ 280.000;;;;;
1041093466;Casa com 3 Quartos à Venda, 450m²;Rua Maria Nazaré de Araújo, 1814 - Capim Macio, Natal - RN;;450;3;2;6;4;R$ 435.000;;;;;
1041094955;Apartamento com 3 Quartos à Venda, 79m²;Avenida Deputado Antônio Florêncio de Queiroz, 111 - Ponta Negra, Natal - RN;R$ 350;79;3;1;3;2;R$ 379.900;;;;;
1041095062;Apartamento com 2 Quartos à Venda, 55m²;Rua das Perdizes, 7979 - Pitimbu, Natal - RN;R$ 280;55;2;1;2;1;R$ 210.000;;;;;
1041095300;Apartamento com 2 Quartos à Venda, 59m²;Rua Doutor Manoel Augusto Bezerra de Araújo - Ponta Negra, Natal - RN;R$ 516;59;2;1;1;1;R$ 280.000;;;;;
1041095371;Apartamento com 3 Quartos à Venda, 88m²;Rua dos Tororós, 2454 - Alecrim, Natal - RN;;88;3;1;2;2;R$ 340.000;;;;;
1041111466;Apartamento com 2 Quartos à Venda, 109m²;Avenida Governador Sílvio Pedroza, 318 - Areia Preta, Natal - RN;R$ 637,109;2;--;1;1;R$ 350.000;;;;;;
1041119712;Apartamento com 3 Quartos à Venda, 130m²;Rua Vereadora Maria Queiroz, 92 - Lagoa Nova, Natal - RN;R$ 700;130;3;3;5;3;R$ 780.000;;;;;
1041133145;Apartamento com 3 Quartos à Venda, 92m²;Rua Barão do Curumataú, 2224 - Lagoa Nova, Natal - RN;R$ 1.100;92;3;1;3;2;R$ 250.000;;;;;
1041138568;Casa de condomínio com 4 Quartos à Venda, 418m²;Lagoa Nova, Natal - RN;R$ 700;418;4;4,7;3;R$ 2.600.000;;;;;;
1041142456;Apartamento com 3 Quartos à Venda, 100m²;Lagoa Nova, Natal - RN;R$ 750;100;3;1;3;2;R$ 480.000;;;;;
1041142462;Apartamento com 2 Quartos à Venda, 55m²;Lagoa Nova, Natal - RN;;55;2;1;2;1;R$ 320.000;;;;;
1041142483;Apartamento com 3 Quartos à Venda, 75m²;Lagoa Nova, Natal - RN;;75;3;1;3;2;R$ 410.000;;;;;
1041154000;Casa com 3 Quartos à Venda, 120m²;Ponta Negra, Natal - RN;R$ 299,120;3;3;3;3;R$ 449.900;;;;;;
1041159230;Apartamento com 3 Quartos à Venda, 98m²;Praia de Cotovelo, Natal - RN;R$ 480;98;3;1;2;2;R$ 290.000;;;;;
1041159231;Apartamento com 4 Quartos à Venda, 98m²;Capim Macio, Natal - RN;R$ 800;98;4;2;3;2;R$ 500.000;;;;;
1041164607;Apartamento com 2 Quartos à Venda, 60m²;Rua Presbítero Porfírio Gomes da Silva, 1568 - Capim Macio, Natal - RN;R$ 400;60;2;1;2;1;R$ 285.000;;;;;
1041175782;Apartamento com 3 Quartos à Venda, 117m²;Lagoa Nova, Natal - RN;;117;3;3;1;2;R$ 595.000;;;;;
1041175783;Apartamento com 3 Quartos à Venda, 86m²;Lagoa Nova, Natal - RN;;86;3;1;1;2;R$ 450.000;;;;;
1041175787;Apartamento com 3 Quartos à Venda, 120m²;Lagoa Nova, Natal - RN;;120;3;1;1;2;R$ 500.000;;;;;
1041177479;Casa com 2 Quartos à Venda, 50m²;Nossa Senhora da Apresentação, Natal - RN;;50;2;--;1;1;R$ 60.000;;;;;
1041178501;Apartamento com 3 Quartos à Venda, 140m²;Rua Valê de Miranda, 50 - Tirol, Natal - RN;R$ 954,140;3;1;3,--;R$ 390.000;;;;;;;
1041182860;Apartamento com 3 Quartos à Venda, 148m²;Candelária, Natal - RN;R$ 950;148;3;1;2;2;R$ 390.000;;;;;
1041182861;Apartamento com 3 Quartos à Venda, 113m²;Lagoa Nova, Natal - RN;R$ 800;113;3;3;4;2;R$ 500.000;;;;;
1041187094;Apartamento com 3 Quartos à Venda, 72m²;Rua Themístocles Duarte, 3003 - Nova Descoberta, Natal - RN;R$ 1,72;3;1;2;1;R$ 130.000;;;;;;
1041188942;Casa com 4 Quartos à Venda, 193m²;Capim Macio, Natal - RN;;193;4;1;4;4;R$ 650.000;;;;;
1041188949;Loja    à Venda, 46m²;Capim Macio, Natal - RN;;46,--;--;1;8;R$ 110.000;;;;;;
1041188955;Imóvel comercial    à Venda, 297m²;Ponta Negra, Natal - RN;;297,--;--;--;5;R$ 800.000;;;;;;
1041188959;Casa com 3 Quartos à Venda, 150m²;Ponta Negra, Natal - RN;;150;3;1;4;6;R$ 600.000;;;;;
1041188961;Casa com 4 Quartos à Venda, 542m²;Candelária, Natal - RN;;542;4;4;6;6;R$ 1.400.000;;;;;
1041188962;Casa com 6 Quartos à Venda, 250m²;Neópolis, Natal - RN;;250;6;2;4;2;R$ 425.000;;;;;
1041188963;Casa com 3 Quartos à Venda, 358m²;Ponta Negra, Natal - RN;;358;3;3;5;6;R$ 680.000;;;;;
1041188965;Imóvel comercial    à Venda, 20m²;Petrópolis, Natal - RN;;20;--;--;--;--;R$ 1.500.000;;;;;
1041189347;Apartamento com  Quarto à Venda, 57m²;Candelária, Natal - RN;R$ 315;57;1;1;1;1;R$ 260.000;;;;;
1041189349;Apartamento com 2 Quartos à Venda, 70m²;Rua Francisca Paula Alves - Barro Vermelho, Natal - RN;;70;2;1;2;2;R$ 391.900;;;;;
1041189466;Apartamento com 3 Quartos à Venda, 82m²;Rua Francisca Paula Alves - Barro Vermelho, Natal - RN;;82;3;1;2;2;R$ 472.200;;;;;
1041189486;Apartamento com 3 Quartos à Venda, 132m²;Rua Joaquim Inácio - Tirol, Natal - RN;R$ 500;132;3;1;3;1;R$ 220.000;;;;;
1041189494;Casa com 5 Quartos à Venda, 200m²;Rua Brisa da Tarde - Candelária, Natal - RN;;200;5;2;3;4;R$ 330.000;;;;;
1041189721;Apartamento com 2 Quartos à Venda, 57m²;Rua Maria Auxiliadora - Tirol, Natal - RN;R$ 420;57;2;1;2;1;R$ 299.000;;;;;
1041190131;Apartamento com 2 Quartos à Venda, 60m²;Rua Vereador João Alves da Silva Filho, 751 - Tirol, Natal - RN;R$ 300;60;2;1;2;1;R$ 295.000;;;;;
1041190688;Apartamento com 2 Quartos à Venda, 60m²;Rua Maria Auxiliadora - Tirol, Natal - RN;R$ 400;60;2;1;2;1;R$ 279.000;;;;;
1041195209;Apartamento com 2 Quartos à Venda, 55m²;Rua Jundiaí - Tirol, Natal - RN;R$ 250;55;2;1;2;1;R$ 330.000;;;;;
1041198902;Apartamento com 3 Quartos à Venda, 180m²;Rua Maxaranguape - Tirol, Natal - RN;R$ 1.148;180;3;3;5;3;R$ 1.000.000;;;;;
1041223683;Casa com 4 Quartos à Venda, 227m²;Candelária, Natal - RN;;227;4;3;4,7;R$ 350.000;;;;;;
1041258603;Casa com 3 Quartos à Venda, 115m²;Neópolis, Natal - RN;;115;3;1;2;1;R$ 230.000;;;;;
1041258651;Casa com 3 Quartos à Venda, 104m²;Lagoa Nova, Natal - RN;;104;3,--;1;1;R$ 280.000;;;;;;
1041258659;Lote/Terreno    à Venda, 720m²;Ponta Negra, Natal - RN;;720;--;--;--;--;R$ 500.000;;;;;
1041258709;Casa com 3 Quartos à Venda, 120m²;Cidade Satelite, Natal - RN;;120;3,--;1;4;R$ 230.000;;;;;;
1041258750;Imóvel comercial com 4 Quartos à Venda, 320m²;Lagoa Nova, Natal - RN;;320;4;2;3;4;R$ 700.000;;;;;
1041258752;Casa com 4 Quartos à Venda, 230m²;Capim Macio, Natal - RN;;230;4;3;3;4;R$ 500.000;;;;;
1041258794;Lote/Terreno    à Venda, 200m²;Alecrim, Natal - RN;;200;--;--;--;--;R$ 220.000;;;;;
1041258860;Casa com 5 Quartos para Venda/Aluguel 420m²;Lagoa Nova, Natal - RN;;420;5;2;3;4;R$ 650.000;;;;;
1041258914;Imóvel comercial    à Venda, 947m²;Lagoa Nova, Natal - RN;;947,--;--;--;--;R$ 2.000.000;;;;;;
1041258923;Imóvel comercial    à Venda, 265m²;Lagoa Nova, Natal - RN;;265,--;--;--;12;R$ 500.000;;;;;;
1041258926;Casa com 3 Quartos à Venda, 160m²;Lagoa Nova, Natal - RN;;160;3;3;4;3;R$ 370.000;;;;;
1041258946;Imóvel comercial com 22 Quartos à Venda, 520m²;Praia do Meio, Natal - RN;;520;22;22;22;3;R$ 1.100.000;;;;;
1041258986;Imóvel comercial    à Venda, 470m²;Lagoa Nova, Natal - RN;;470;--;--;--;8;R$ 2.600.000;;;;;
1041259029;Imóvel comercial com 3 Quartos à Venda, 270m²;Tirol, Natal - RN;;270;3;1;--;--;R$ 285.000;;;;;
1041259089;Casa com 12 Quartos à Venda, 400m²;Cidade Alta, Natal - RN;;400;12;4;5;2;R$ 280.000;;;;;
1041259090;Casa com 3 Quartos à Venda, 108m²;Lagoa Nova, Natal - RN;;108;3,--;1;1;R$ 280.000;;;;;;
1041259122;Casa com 4 Quartos à Venda, 350m²;Capim Macio, Natal - RN;;350;4;3;6;4;R$ 520.000;;;;;
1041259156;Casa com 4 Quartos à Venda, 230m²;Nova Descoberta, Natal - RN;;230;4;4;4;5;R$ 500.000;;;;;
1041276785;Casa com 5 Quartos à Venda, 322m²;Avenida Rui Barbosa, 1273 - Lagoa Nova, Natal - RN;;322;5,--;5,--;R$ 880.000;;;;;;;
1041276796;Apartamento com 4 Quartos à Venda, 119m²;Avenida Amintas Barros, 3735 - Lagoa Nova, Natal - RN;R$ 1.000;119;4;3;4;2;R$ 650.000;;;;;
1041276825;Apartamento com 3 Quartos à Venda, 105m²;Rua Vereador Orlando Garcia, 1420 - Lagoa Nova, Natal - RN;R$ 585,105;3;1;2;1;R$ 260.000;;;;;;
1041276840;Apartamento com  Quarto à Venda, 57m²;Rua Tuiuti - Petrópolis, Natal - RN;R$ 400;57;1;1;2;2;R$ 270.000;;;;;
1041276952;Apartamento com 4 Quartos à Venda, 110m²;Avenida Amintas Barros, 4326 - Lagoa Nova, Natal - RN;R$ 3,110;4;1;3;1;R$ 180.000;;;;;;
1041277282;Apartamento com 2 Quartos à Venda, 76m²;Avenida Antônio Basílio, 2003 - Lagoa Nova, Natal - RN;R$ 500;76;2;1;2;1;R$ 165.000;;;;;
1041277314;Apartamento com 4 Quartos à Venda, 140m²;Rua Souza Machado - Tirol, Natal - RN;;140;4;3;3;2;R$ 619.000;;;;;
1041277340;Apartamento com 2 Quartos à Venda, 57m²;Avenida Campos Sales - Tirol, Natal - RN;R$ 300;57;2;1;2;1;R$ 300.000;;;;;
1041277376;Apartamento com 3 Quartos à Venda, 98m²;Rua Doutor Renato Dantas - Petrópolis, Natal - RN;R$ 500;98;3;1;3;2;R$ 449.000;;;;;
1041277381;Apartamento com 2 Quartos à Venda, 58m²;Rua Jornalista Francisco Sinedino - Lagoa Nova, Natal - RN;R$ 590;58;2;1;2;1;R$ 280.000;;;;;
1041277871;Apartamento com 5 Quartos à Venda, 480m²;Rua Trairi - Petrópolis, Natal - RN;R$ 5.000;480;5;5;5;5;R$ 5.000.000;;;;;
1041278229;Apartamento com 4 Quartos à Venda, 480m²;Avenida Presidente Getúlio Vargas, 450 - Petrópolis, Natal - RN;R$ 2.600;480;4;4;6;4;R$ 6.000.000;;;;;
1041279030;Apartamento com 4 Quartos à Venda, 480m²;Avenida Presidente Getúlio Vargas, 450 - Petrópolis, Natal - RN;;480;4;4;6;4;R$ 4.800.000;;;;;
1041279058;Apartamento com 3 Quartos à Venda, 196m²;Rua Professora Gipse Montenegro - Capim Macio, Natal - RN;;196;3;3;5;4;R$ 1.700.000;;;;;
1041279655;Casa de condomínio com 5 Quartos à Venda, 411m²;Rua Nelson Geraldo Freire, 800 - Lagoa Nova, Natal - RN;R$ 1.509;411;5;5,7;4;R$ 2.500.000;;;;;;
1041279894;Apartamento com 4 Quartos à Venda, 394m²;Rua Doutor Múcio Villar Ribeiro Dantas, 500 - Ponta Negra, Natal - RN;R$ 440;394;4;1;2;3;R$ 2.200.000;;;;;
1041280033;Apartamento com 4 Quartos à Venda, 281m²;Avenida Campos Sales, 501 - Tirol, Natal - RN;;281;4;4;6;4;R$ 2.200.000;;;;;
1041283653;Casa com 3 Quartos à Venda, 320m²;Rua Hélio Galvão - Ponta Negra, Natal - RN;;320;3;3;5;4;R$ 1.800.000;;;;;
1041284232;Apartamento com 4 Quartos à Venda, 280m²;Rua Pinto Martins, 1000 - Areia Preta, Natal - RN;R$ 1.500;280;4;4;6;2;R$ 700.000;;;;;
1041284427;Apartamento com 2 Quartos à Venda, 59m²;Rua Presbítero Porfírio Gomes da Silva - Capim Macio, Natal - RN;;59;2;1;2;1;R$ 300.000;;;;;
1041284952;Apartamento com 3 Quartos à Venda, 117m²;Rua General Oliveira Galvão, 1059 - Tirol, Natal - RN;R$ 725,117;3;3;5;3;R$ 690.000;;;;;;
1041287671;Apartamento com 3 Quartos à Venda, 130m²;Rua Vereadora Maria Queiroz, 92 - Lagoa Nova, Natal - RN;R$ 700;130;3;3;5;3;R$ 780.000;;;;;
1041287675;Apartamento com 2 Quartos à Venda, 60m²;Rua Presbítero Porfírio Gomes da Silva - Capim Macio, Natal - RN;R$ 350;60;2;1;2;1;R$ 285.000;;;;;
1041289865;Apartamento com  Quarto à Venda, 56m²;Tirol, Natal - RN;R$ 450;56;1;1;1;5;R$ 290.000;;;;;
1041289866;Apartamento com 2 Quartos à Venda, 85m²;Lagoa Nova, Natal - RN;R$ 350;85;2;--;1;1;R$ 179.700;;;;;
1041291566;Apartamento com 3 Quartos à Venda, 117m²;Rua General Oliveira Galvão - Tirol, Natal - RN;R$ 725,117;3;3;5;3;R$ 690.000;;;;;;
1041291617;Apartamento com 3 Quartos à Venda, 96m²;Rua Ilíria Tavares Galvão, 46 - Tirol, Natal - RN;R$ 840;96;3;1;3;2;R$ 340.000;;;;;
1041292150;Cobertura com 4 Quartos à Venda, 310m²;Rua Dom José Pereira Alves, 859 - Petrópolis, Natal - RN;R$ 900;310;4;4;6;2;R$ 1.750.000;;;;;
1041292792;Apartamento com 5 Quartos à Venda, 184m²;Avenida Senador Salgado Filho, 136 - Tirol, Natal - RN;R$ 1.000;184;5;4;5;3;R$ 720.000;;;;;
1041293244;Apartamento com 3 Quartos à Venda, 187m²;Rua Pio Cavalcanti - Tirol, Natal - RN;R$ 1.500;187;3;3;2;3;R$ 900.000;;;;;
1041300140;Apartamento com 2 Quartos à Venda, 56m²;Rua Neuza Farache, 1875 - Capim Macio, Natal - RN;R$ 400;56;2;1;2;2;R$ 330.000;;;;;
1041303567;Apartamento com 3 Quartos à Venda, 99m²;Avenida Governador Juvenal Lamartine - Tirol, Natal - RN;R$ 750;99;3;1;3;2;R$ 510.000;;;;;
1041325470;Prédio comercial    à Venda, 1000m²;Travessa Senador Salgado Filho, 2981 - Candelária, Natal - RN;;1000;--;--;8;--;R$ 2.600.000;;;;;
1041328003;Apartamento com 2 Quartos à Venda, 48m²;Avenida Doutor João Medeiros Filho - Igapó, Natal - RN;R$ 220;48;2;1;1;1;R$ 147.000;;;;;
1041329655;Apartamento com 2 Quartos à Venda, 51m²;Planalto, Natal - RN;R$ 250;51;2;--;1;1;R$ 90.000;;;;;
