id;titulo;logradouro;bairro;cidade;taxa;Area;quartos;suites;banheiros;vagas;preco;soma_comodos;area_comodo;preco_m2
1456525492;Apartamento com 4 Quartos à Venda, 170m²                    ;Avenida Governador Sílvio Pedroza, 314;Areia Preta; Natal-RN                                                   ; 1.500   ; 000170,00; 0004,00;3  ;1,0;3;890000,0;5,0;0,0294117647;5235,2941176471
1456575508;Apartamento com 3 Quartos à Venda, 108m²                    ;Rua Desembargador Adauto Maia, 1060;Lagoa Azul; Natal-RN                                                   ; 490     ; 000108,00; 0003,00;3  ;1,0;2;500000,0;4,0;0,037037037;4629,6296296296
1456595496;Apartamento com 4 Quartos à Venda, 236m²                    ;Rua Pinto Martins, 310;Areia Preta; Natal-RN                                                   ;         ; 000236,00; 0004,00;4  ;1,0;4;1500000,0;5,0;0,0211864407;6355,9322033898
1456595499;Apartamento com 3 Quartos à Venda, 110m²                    ;Rua São José, 2026;Lagoa Nova; Natal-RN                                                   ; 510     ; 000110,00; 0003,00;1  ;1,0;2;200000,0;4,0;0,0363636364;1818,1818181818
1456625498;Apartamento com 4 Quartos à Venda, 171m²                    ;Avenida Capitão-Mor Gouveia, 2488;Lagoa Nova; Natal-RN                                                   ; 500     ; 000171,00; 0004,00;2  ;1,0;4;458000,0;5,0;0,0292397661;2678,3625730994
1456645494;Apartamento com 2 Quartos à Venda, 60m²                     ;Avenida Amintas Barros, 1201;Lagoa Nova; Natal-RN                                                   ; 440     ; 000060,00; 0002,00;1  ;1,0;1;220584,0;3,0;0,05;3676,4
1456645499;Apartamento com 3 Quartos à Venda, 99m²                     ;Rua Acari, 40;Lagoa Nova; Natal-RN                                                   ; 500     ; 000099,00; 0003,00;2  ;1,0;2;547270,0;4,0;0,0404040404;5527,9797979798
1456675487;Apartamento com 3 Quartos à Venda, 130m²                    ;Rua Apodi, 500;Tirol; Natal-RN                                                   ; 750     ; 000130,00; 0003,00;2  ;1,0;2;850000,0;4,0;0,0307692308;6538,4615384615
1456675488;Apartamento com 4 Quartos à Venda, 157m²                    ;Rua General Oliveira Galvão;Tirol; Natal-RN                                                   ; 650     ; 000157,00; 0004,00;3  ;1,0;3;785072,0;5,0;0,0318471338;5000,4585987261
1456675489;Apartamento com  Quarto à Venda, 40m²                       ;Rua Amaro Mesquita;Lagoa Nova; Natal-RN                                                   ; 300     ; 000040,00; 0001,00;1  ;1,0;1;222200,0;2,0;0,05;5555,0
1456675490;Apartamento com 4 Quartos à Venda, 236m²                    ;Rua Pinto Martins, 310;Areia Preta; Natal-RN                                                   ;         ; 000236,00; 0004,00;4  ;1,0;4;1750000,0;5,0;0,0211864407;7415,2542372881
1456675492;Casa com 4 Quartos à Venda, 400m²                           ;Rua Calistrato Carrilho, 848;Barro Vermelho; Natal-RN                                                   ;         ; 000400,00; 0004,00;2  ;1,0;3;690000,0;5,0;0,0125;1725,0
1456765506;Apartamento com 2 Quartos à Venda, 60m²                     ;Rua Vereador João Alves da Silva Filho, 751;Tirol; Natal-RN                                                   ; 303     ; 000060,00; 0002,00;1  ;1,0;1;295000,0;3,0;0,05;4916,6666666667
1456765512;Apartamento com 3 Quartos à Venda, 93m²                     ;Rua Barão do Curumataú, 2224;Lagoa Nova; Natal-RN                                                   ; 1.100   ; 000093,00; 0003,00;2  ;3,0;2;380000,0;6,0;0,064516129;4086,0215053763
1456805499;Apartamento com 3 Quartos à Venda, 179m²                    ;Rua Jaguarari;Lagoa Nova; Natal-RN                                                   ;         ; 000179,00; 0003,00;3  ;1,0;3;981624,0;4,0;0,0223463687;5483,9329608939
1456805502;Apartamento com 2 Quartos à Venda, 64m²                     ;Avenida Gandhi;PARNAMIRIM; Natal-RN                                                   ;         ; 000064,00; 0002,00;1  ;1,0;1;190000,0;3,0;0,046875;2968,75
1456815491;Casa com 7 Quartos à Venda, 410m²                           ;Rua Olinto Meira, 1255;Barro Vermelho; Natal-RN                                                   ;         ; 000410,00; 0007,00;5  ;2,0;5;980000,0;9,0;0,0219512195;2390,243902439
1456815492;Casa com 4 Quartos à Venda, 257m²                           ;Rua do Calcário, 11;Lagoa Nova; Natal-RN                                                   ;         ; 000257,00; 0004,00;3  ;1,0;3;498000,0;5,0;0,0194552529;1937,7431906615
1456855497;Apartamento com 4 Quartos à Venda, 160m²                    ;Avenida Nascimento de Castro, 2455;Lagoa Nova; Natal-RN                                                   ; 550     ; 000160,00; 0004,00;3  ;1,0;3;750000,0;5,0;0,03125;4687,5
1456855510;Apartamento com 3 Quartos à Venda, 236m²                    ;Rua Pinto Martins, 310;Areia Preta; Natal-RN                                                   ;         ; 000236,00; 0003,00;3  ;1,0;4;1500000,0;4,0;0,0169491525;6355,9322033898
1456855513;Casa de condomínio com 3 Quartos à Venda, 102m²             ;Travessa Vitória;Planalto; Natal-RN                                                   ; 250     ; 000102,00; 0003,00;1  ;1,0;1;220000,0;4,0;0,0392156863;2156,862745098
1456855523;Casa com 5 Quartos à Venda, 228m²                           ;Rua Carlos Lamas, 1500;Candelária; Natal-RN                                                   ;         ; 000228,00; 0005,00;2  ;1,0;3;720000,0;6,0;0,0263157895;3157,8947368421
1456855524;Apartamento com 2 Quartos à Venda, 74m²                     ;Rua Praia do Rio Doce, 2174;Ponta Negra; Natal-RN                                                   ; 350     ; 000074,00; 0002,00;2  ;1,0;1;420000,0;3,0;0,0405405405;5675,6756756757
1456855528;Apartamento com 2 Quartos à Venda, 54m²                     ;Avenida Capitão-mor Gouveia, 1135;Nossa Senhora de Nazaré; Natal-RN                                                   ;         ; 000054,00; 0002,00;1  ;1,0;1;243200,0;3,0;0,0555555556;4503,7037037037
1456905502;Apartamento com 3 Quartos à Venda, 80m²                     ;Rua Nélio Tavares, 2000;Morro Branco; Natal-RN                                                   ; 900     ; 000080,00; 0003,00;1  ;1,0;2;285000,0;4,0;0,05;3562,5
1456905508;Apartamento com 3 Quartos à Venda, 91m²                     ;Rua José M. de Vasconcelos, 1950;Capim Macio; Natal-RN                                                   ; 1.000   ; 000091,00; 0003,00;2  ;1,0;2;320000,0;4,0;0,043956044;3516,4835164835
1456905514;Apartamento com 3 Quartos à Venda, 75m²                     ;Rua Praia do Rio Doce, 2174;Ponta Negra; Natal-RN                                                   ; 350     ; 000075,00; 0003,00;1  ;1,0;1;398000,0;4,0;0,0533333333;5306,6666666667
1456915494;Casa com 4 Quartos à Venda, 432m²                           ;Rua José Martins;Lagoa Nova; Natal-RN                                                   ;         ; 000432,00; 0004,00;2  ;1,0;5;1200000,0;5,0;0,0115740741;2777,7777777778
1456915510;Apartamento com 3 Quartos à Venda, 146m²                    ;Rua Rita Pereira de Macedo, 3001;Barro Vermelho; Natal-RN                                                   ; 720     ; 000146,00; 0003,00;1  ;1,0;2;350000,0;4,0;0,0273972603;2397,2602739726
1456915511;Apartamento com 2 Quartos à Venda, 77m²                     ;Avenida Antônio Basílio, 2185;Lagoa Nova; Natal-RN                                                   ; 450     ; 000077,00; 0002,00;1  ;1,0;2;185000,0;3,0;0,038961039;2402,5974025974
1456925493;Apartamento com 3 Quartos à Venda, 92m²                     ;Rua Barão do Curumataú;Lagoa Nova; Natal-RN                                                   ; 900     ; 000092,00; 0003,00;1  ;1,0;2;299000,0;4,0;0,0434782609;3250,0
1456925497;Apartamento com 4 Quartos à Venda, 395m²                    ;Rua Aníbal Correia, 2602;Lagoa Nova; Natal-RN                                                   ;         ; 000395,00; 0004,00;3  ;2,0;14;1200000,0;6,0;0,0151898734;3037,9746835443
1456925499;Apartamento com 3 Quartos à Venda, 143m²                    ;Rua Tomaz Pereira, 1902;Lagoa Nova; Natal-RN                                                   ; 900     ; 000143,00; 0003,00;1  ;1,0;2;350000,0;4,0;0,027972028;2447,5524475524
1456925504;Apartamento com 3 Quartos à Venda, 236m²                    ;Rua Pinto Martins, 310;Areia Preta; Natal-RN                                                   ;         ; 000236,00; 0003,00;3  ;1,0;4;1750000,0;4,0;0,0169491525;7415,2542372881
1456925509;Apartamento com 4 Quartos à Venda, 220m²                    ;Rua Ceará Mirim, 555;Tirol; Natal-RN                                                   ; 900     ; 000220,00; 0004,00;4  ;1,0;3;1503000,0;5,0;0,0227272727;6831,8181818182
1456945490;Apartamento com 3 Quartos à Venda, 75m²                     ;Rua Sebastião Barreto, 29;Neópolis; Natal-RN                                                   ; 610     ; 000075,00; 0003,00;1  ;1,0;2;310000,0;4,0;0,0533333333;4133,3333333333
1456955505;Apartamento com 3 Quartos à Venda, 83m²                     ;Avenida Capitão-Mor Gouveia, 2488;Lagoa Nova; Natal-RN                                                   ; 280     ; 000083,00; 0003,00;1  ;1,0;2;325000,0;4,0;0,0481927711;3915,6626506024
1457005493;Apartamento com 2 Quartos à Venda, 58m²                     ;Rua Coronel Costa Pinheiro;Tirol; Natal-RN                                                   ; 420     ; 000058,00; 0002,00;1  ;1,0;1;250000,0;3,0;0,0517241379;4310,3448275862
1457005498;Apartamento com 3 Quartos à Venda, 103m²                    ;Rua Almeida Castro, 998;Tirol; Natal-RN                                                   ; 860     ; 000103,00; 0003,00;1  ;1,0;2;510000,0;4,0;0,0388349515;4951,4563106796
1457005500;Apartamento com 3 Quartos à Venda, 98m²                     ;Rua Alberto Maranhão;Barro Vermelho; Natal-RN                                                   ; 800     ; 000098,00; 0003,00;1  ;1,0;2;430000,0;4,0;0,0408163265;4387,7551020408
1457025489;Apartamento com 4 Quartos à Venda, 227m²                    ;Rua Professor Otto de Brito Guerra, 2464;Lagoa Nova; Natal-RN                                                   ; 1.350   ; 000227,00; 0004,00;4  ;1,0;3;850000,0;5,0;0,0220264317;3744,4933920705
1457025490;Apartamento com 3 Quartos à Venda, 108m²                    ;Avenida Nascimento de Castro;Lagoa Nova; Natal-RN                                                   ;         ; 000108,00; 0003,00;2  ;1,0;2;494800,0;4,0;0,037037037;4581,4814814815
1457025492;Apartamento com 3 Quartos à Venda, 108m²                    ;Avenida Nascimento de Castro;Lagoa Nova; Natal-RN                                                   ;         ; 000108,00; 0003,00;2  ;1,0;2;504800,0;4,0;0,037037037;4674,0740740741
1457045480;Apartamento com 3 Quartos à Venda, 117m²                    ;Rua São João, 1233;Lagoa Seca; Natal-RN                                                   ; 878     ; 000117,00; 0003,00;1  ;1,0;2;550000,0;4,0;0,0341880342;4700,8547008547
1457055480;Apartamento com 2 Quartos à Venda, 56m²                     ;Rua Jaguarari, 1211;Barro Vermelho; Natal-RN                                                   ; 410     ; 000056,00; 0002,00;   ;1,0;1;210000,0;3,0;0,0535714286;3750,0
1457055486;Apartamento com 3 Quartos à Venda, 108m²                    ;Rua Desembargador Adauto Maia, 1060;Lagoa Nova; Natal-RN                                                   ; 750     ; 000108,00; 0003,00;3  ;1,0;2;500000,0;4,0;0,037037037;4629,6296296296
1457055488;Casa com 3 Quartos à Venda, 140m²                           ;Rua José Freire de Souza, 7;Lagoa Nova; Natal-RN                                                   ;         ; 000140,00; 0003,00;2  ;1,0;3;300000,0;4,0;0,0285714286;2142,8571428571
1457055490;Apartamento com 3 Quartos à Venda, 93m²                     ;Rua Epitácio Andrade, 1350;Barro Vermelho; Natal-RN                                                   ; 610     ; 000093,00; 0003,00;1  ;1,0;2;330000,0;4,0;0,0430107527;3548,3870967742
1457055491;Apartamento com 3 Quartos à Venda, 94m²                     ;Rua Praia do Rio Doce, 2174;Ponta Negra; Natal-RN                                                   ; 350     ; 000094,00; 0003,00;2  ;1,0;1;460000,0;4,0;0,0425531915;4893,6170212766
1457065476;Casa com 2 Quartos à Venda, 117m²                           ;Rua São Geraldo, 169;Ponta Negra; Natal-RN                                                   ;         ; 000117,00; 0002,00;1  ;1,0;2;350000,0;3,0;0,0256410256;2991,452991453
1457065483;Apartamento com 2 Quartos à Venda, 57m²                     ;Rua Moisés Sesyon;Candelária; Natal-RN                                                   ; 340     ; 000057,00; 0002,00;1  ;1,0;1;230000,0;3,0;0,0526315789;4035,0877192982
1457065484;Casa de condomínio com 4 Quartos à Venda, 190m²             ;Rua da Saudade, 110;Nossa Senhora da Apresentação; Natal-RN                                                   ;         ; 000190,00; 0004,00;1  ;1,0;2;355000,0;5,0;0,0263157895;1868,4210526316
1457065487;Apartamento com 3 Quartos à Venda, 108m²                    ;Rua Doutor Luiz Felipe Câmara;Lagoa Nova; Natal-RN                                                   ; 750     ; 000108,00; 0003,00;3  ;1,0;2;500000,0;4,0;0,037037037;4629,6296296296
1457065488;Apartamento com 3 Quartos à Venda, 136m²                    ;Rua Vereadora Maria Queiroz, 92;Lagoa Nova; Natal-RN                                                   ; 650     ; 000136,00; 0003,00;3  ;1,0;3;780000,0;4,0;0,0294117647;5735,2941176471
1457065500;Apartamento com 2 Quartos à Venda, 54m²                     ;Rua Agrestina;Planalto; Natal-RN                                                   ;         ; 000054,00; 0002,00;1  ;1,0;1;130000,0;3,0;0,0555555556;2407,4074074074
1457065503;Apartamento com 2 Quartos à Venda, 56m²                     ;Rua Jaime Adour da Câmara, 1665;Capim Macio; Natal-RN                                                   ; 500     ; 000056,00; 0002,00;1  ;1,0;1;210000,0;3,0;0,0535714286;3750,0
1457065505;Casa com 3 Quartos à Venda, 230m²                           ;Rua Piquiá, 7795;Cidade Satelite; Natal-RN                                                   ;         ; 000230,00; 0003,00;1  ;1,0;2;265000,0;4,0;0,0173913043;1152,1739130435
1457065518;Apartamento com 4 Quartos à Venda, 200m²                    ;Avenida Bernardo Vieira;Morro Branco; Natal-RN                                                   ; 1.300   ; 000200,00; 0004,00;3  ;1,0;4;650000,0;5,0;0,025;3250,0
